ticks,videoTimestamp,targetPower4dpType,intervalId,timeOfDayTimestamp,distanceMeters,speedVirtualMps,distanceVirtualMeters,workoutPosition,powerMatchOffset,cadence,speed,heartRate,power,distanceSensorMeters,trainerPower,time,targetPower,targetHeartRateZone,targetCadence,targetRpe,secondsSinceStart,grade,speedSensorMps,leftPower,rightPower
3856,3855.623396,twentyMin,14,1635602493329,33977.5,9.406,34292.393,3855707.199999988,NaN,81,207,152,247,NaN,247,3856.202,247,3,80,7,7211,0.02,NaN,NaN,NaN
3857,3856.635369,twentyMin,14,1635602494341,33986.8,9.406,34301.799,3856703.4000000358,NaN,81,208,152,247,NaN,247,3856.988,247,3,80,7,7212,0.02,NaN,NaN,NaN
3858,3857.592241,twentyMin,14,1635602495298,33996.1,9.405,34311.205,3857617.600000024,NaN,82,208,151,246,NaN,246,3858.039,247,3,80,7,7213,0.02,NaN,NaN,NaN
3859,3858.593227,twentyMin,14,1635602496299,34005.4,9.404,34320.611,3858604.4000000358,NaN,82,208,151,246,NaN,246,3858.976,247,3,80,7,7214,0.02,NaN,NaN,NaN
3860,3859.829783,twentyMin,14,1635602497536,34014.7,9.407,34330.015,3859912.800000012,NaN,81,208,151,249,NaN,249,3860.107,247,3,80,7,7215,0.02,NaN,NaN,NaN
3861,3860.593494,twentyMin,14,1635602498299,34024,9.406,34339.422,3860603.4000000358,NaN,82,208,151,246,NaN,246,3860.968,247,3,80,7,7216,0.02,NaN,NaN,NaN
3862,3861.551106,twentyMin,14,1635602499257,34033.34,9.405,34348.828,3861605.199999988,NaN,83,209,151,246,NaN,246,3861.929,247,3,80,7,7217,0.02,NaN,NaN,NaN
3863,3862.763865,twentyMin,14,1635602500470,34042.68,9.405,34358.232,3862814,NaN,81,209,152,247,NaN,247,3863.080,247,3,80,7,7218,0.02,NaN,NaN,NaN
3864,3863.77465,twentyMin,14,1635602501480,34052.03,9.404,34367.637,3863813.199999988,NaN,81,209,152,246,NaN,246,3864.014,247,3,80,7,7219,0.02,NaN,NaN,NaN
3865,3864.487829,twentyMin,14,1635602502194,34061.37,9.404,34377.041,3864505.100000024,NaN,80,209,152,247,NaN,247,3865.073,247,3,80,7,7220,0.02,NaN,NaN,NaN
3866,3865.510536,twentyMin,14,1635602503216,34070.71,9.405,34386.445,3865504.300000012,NaN,80,209,152,248,NaN,248,3866.112,247,3,80,7,7221,0.02,NaN,NaN,NaN
3867,3866.716626,twentyMin,14,1635602504422,34080.05,9.406,34395.85,3866709.9000000358,NaN,79,209,152,247,NaN,247,3867.231,247,3,80,7,7222,0.02,NaN,NaN,NaN
3868,3867.863983,twentyMin,14,1635602505570,34089.4,9.406,34405.256,3867911.9000000358,NaN,80,209,152,247,NaN,247,3868.093,247,3,80,7,7223,0.02,NaN,NaN,NaN
3869,3868.691669,twentyMin,14,1635602506397,34098.74,9.406,34414.662,3868715.800000012,NaN,80,209,152,247,NaN,247,3869.000,247,3,80,7,7224,0.02,NaN,NaN,NaN
3870,3869.413255,twentyMin,14,1635602507119,34108.13,9.407,34424.067,3869409.199999988,NaN,80,210,152,248,NaN,248,3869.879,247,3,80,7,7225,0.02,NaN,NaN,NaN
3871,3870.593565,twentyMin,14,1635602508299,34117.52,9.407,34433.474,3870605.100000024,NaN,80,210,152,247,NaN,247,3870.957,247,3,80,7,7226,0.02,NaN,NaN,NaN
3872,3871.843756,twentyMin,14,1635602509550,34126.9,9.407,34442.881,3871904.5,NaN,80,210,152,247,NaN,247,3872.035,247,3,80,7,7227,0.02,NaN,NaN,NaN
3873,3872.378869,twentyMin,14,1635602510085,34136.29,9.406,34452.288,3872413,NaN,80,210,152,246,NaN,246,3872.952,247,3,80,7,7228,0.02,NaN,NaN,NaN
3874,3873.599751,twentyMin,14,1635602511306,34145.68,9.406,34461.694,3873612.5,NaN,80,210,152,247,NaN,247,3874.043,247,3,80,7,7229,0.02,NaN,NaN,NaN
3875,3874.622224,twentyMin,14,1635602512328,34154.75,9.406,34471.1,3874705.5,NaN,80,203,152,247,NaN,247,3875.151,247,3,80,7,7230,0.02,NaN,NaN,NaN
3876,3875.86867,twentyMin,14,1635602513574,34163.87,9.406,34480.506,3875907,NaN,80,204,152,247,NaN,247,3876.273,247,3,80,7,7231,0.02,NaN,NaN,NaN
3877,3876.565861,twentyMin,14,1635602514272,34172.99,9.406,34489.912,3876604.600000024,NaN,80,204,153,247,NaN,247,3877.096,247,3,80,7,7232,0.02,NaN,NaN,NaN
3878,3877.786584,twentyMin,14,1635602515492,34182.16,9.407,34499.318,3877817.5,NaN,78,205,152,248,NaN,248,3878.171,247,3,80,7,7233,0.02,NaN,NaN,NaN
3879,3878.798345,twentyMin,14,1635602516504,34191.32,9.407,34508.726,3878807,NaN,80,205,152,247,NaN,247,3879.219,247,3,80,7,7234,0.02,NaN,NaN,NaN
3880,3879.510797,twentyMin,14,1635602517217,34200.53,9.408,34518.133,3879503.9000000358,NaN,80,206,153,248,NaN,248,3880.163,247,3,80,7,7235,0.02,NaN,NaN,NaN
3881,3880.525763,twentyMin,14,1635602518232,34209.74,9.41,34527.542,3880609.5,NaN,81,206,152,248,NaN,248,3881.061,247,3,80,7,7236,0.02,NaN,NaN,NaN
3882,3881.593759,twentyMin,14,1635602519300,34218.95,9.409,34536.951,3881609.199999988,NaN,81,206,152,247,NaN,247,3881.991,247,3,80,7,7237,0.02,NaN,NaN,NaN
3883,3882.593546,twentyMin,14,1635602520299,34228.2,9.409,34546.36,3882612.800000012,NaN,80,207,151,247,NaN,247,3882.953,247,3,80,7,7238,0.02,NaN,NaN,NaN
3884,3883.462331,twentyMin,14,1635602521168,34237.46,9.409,34555.769,3883513.100000024,NaN,81,207,151,247,NaN,247,3883.981,247,3,80,7,7239,0.02,NaN,NaN,NaN
3885,3884.682474,twentyMin,14,1635602522388,34246.71,9.411,34565.178,3884711.9000000358,NaN,81,207,151,249,NaN,249,3885.220,247,3,80,7,7240,0.02,NaN,NaN,NaN
3886,3885.702839,twentyMin,14,1635602523409,34256.01,9.412,34574.589,3885711.800000012,NaN,81,208,151,248,NaN,248,3886.102,247,3,80,7,7241,0.02,NaN,NaN,NaN
3887,3886.406454,twentyMin,14,1635602524112,34265.31,9.412,34584.001,3886407.4000000358,NaN,81,208,151,247,NaN,247,3887.049,247,3,80,7,7242,0.02,NaN,NaN,NaN
3888,3887.430917,twentyMin,14,1635602525137,34274.61,9.412,34593.413,3887514.5,NaN,80,208,151,248,NaN,248,3888.170,247,3,80,7,7243,0.02,NaN,NaN,NaN
3889,3888.634895,twentyMin,14,1635602526341,34283.9,9.412,34602.825,3888718.600000024,NaN,81,208,151,247,NaN,247,3889.205,247,3,80,7,7244,0.02,NaN,NaN,NaN
3890,3889.854438,twentyMin,14,1635602527560,34293.25,9.411,34612.237,3889914.4000000358,NaN,81,209,150,247,NaN,247,3890.061,247,3,80,7,7245,0.02,NaN,NaN,NaN
3891,3890.357144,twentyMin,14,1635602528063,34302.59,9.411,34621.649,3890404.199999988,NaN,82,209,151,247,NaN,247,3890.923,247,3,80,7,7246,0.02,NaN,NaN,NaN
3892,3891.593677,twentyMin,14,1635602529300,34311.93,9.411,34631.06,3891618.800000012,NaN,82,209,150,247,NaN,247,3891.879,247,3,80,7,7247,0.02,NaN,NaN,NaN
3893,3892.563097,twentyMin,14,1635602530269,34321.28,9.412,34640.47,3892606.300000012,NaN,81,209,151,248,NaN,248,3893.012,247,3,80,7,7248,0.02,NaN,NaN,NaN
3894,3893.593784,twentyMin,14,1635602531300,34330.62,9.411,34649.882,3893615.100000024,NaN,82,209,151,247,NaN,247,3894.008,247,3,80,7,7249,0.02,NaN,NaN,NaN
3895,3894.593924,twentyMin,14,1635602532300,34339.96,9.41,34659.293,3894612.100000024,NaN,82,209,151,246,NaN,246,3894.928,247,3,80,7,7250,0.02,NaN,NaN,NaN
3896,3895.5197,twentyMin,14,1635602533226,34349.31,9.409,34668.703,3895603.9000000358,NaN,82,209,151,247,NaN,247,3896.001,247,3,80,7,7251,0.02,NaN,NaN,NaN
3897,3896.540258,twentyMin,14,1635602534246,34358.65,9.41,34678.112,3896604.699999988,NaN,81,209,151,248,NaN,248,3897.038,247,3,80,7,7252,0.02,NaN,NaN,NaN
3898,3897.756822,twentyMin,14,1635602535463,34368.04,9.41,34687.523,3897811.699999988,NaN,81,210,151,247,NaN,247,3898.161,247,3,80,7,7253,0.02,NaN,NaN,NaN
3899,3898.86685,twentyMin,14,1635602536573,34377.42,9.41,34696.933,3898906.199999988,NaN,82,210,151,247,NaN,247,3899.097,247,3,80,7,7254,0.02,NaN,NaN,NaN
3900,3899.466833,twentyMin,14,1635602537173,34386.81,9.41,34706.343,3899505.800000012,NaN,82,210,151,247,NaN,247,3899.898,247,3,80,7,7255,0.02,NaN,NaN,NaN
3901,3900.690454,twentyMin,14,1635602538396,34396.2,9.409,34715.752,3900711.699999988,NaN,82,210,152,247,NaN,247,3901.222,247,3,80,7,7256,0.02,NaN,NaN,NaN
3902,3901.704688,twentyMin,14,1635602539411,34405.59,9.409,34725.162,3901713.699999988,NaN,82,210,152,247,NaN,247,3902.012,247,3,80,7,7257,0.02,NaN,NaN,NaN
3903,3902.431207,twentyMin,14,1635602540137,34414.98,9.409,34725.162,3902504,NaN,NaN,210,152,NaN,NaN,NaN,3903.015,247,3,80,7,7258,0.02,NaN,NaN,NaN
3904,3903.660656,twentyMin,14,1635602541367,34424.05,9.409,34734.571,3903715.199999988,NaN,80,203,152,247,NaN,247,3904.073,247,3,80,7,7259,0.02,NaN,NaN,NaN
3905,3904.843801,twentyMin,14,1635602542550,34433.17,9.409,34743.98,3904911.4000000358,NaN,80,204,152,247,NaN,247,3905.035,247,3,80,7,7260,0.02,NaN,NaN,NaN
3906,3905.386561,twentyMin,14,1635602543092,34442.29,9.41,34753.389,3905404.199999988,NaN,80,204,152,248,NaN,248,3905.873,247,3,80,7,7261,0.02,NaN,NaN,NaN
3907,3906.593618,twentyMin,14,1635602544300,34451.45,9.408,34762.799,3906607.199999988,NaN,80,205,153,246,NaN,246,3906.943,247,3,80,7,7262,0.02,NaN,NaN,NaN
3908,3907.617135,twentyMin,14,1635602545323,34460.62,9.406,34772.207,3907608,NaN,79,205,153,245,NaN,245,3908.066,247,3,80,7,7263,0.02,NaN,NaN,NaN
3909,3908.833823,twentyMin,14,1635602546540,34469.83,9.405,34781.613,3908916.600000024,NaN,78,206,153,246,NaN,246,3909.102,247,3,80,7,7264,0.02,NaN,NaN,NaN
3910,3909.875497,twentyMin,14,1635602547581,34479.04,9.404,34791.018,3909915.199999988,NaN,77,206,153,246,NaN,246,3910.189,247,3,80,7,7265,0.02,NaN,NaN,NaN
3911,3910.787715,twentyMin,14,1635602548494,34488.25,9.406,34800.422,3910808,NaN,76,206,153,249,NaN,249,3911.173,247,3,80,7,7266,0.02,NaN,NaN,NaN
3912,3911.801746,twentyMin,14,1635602549508,34497.5,9.409,34809.828,3911809.699999988,NaN,77,207,153,249,NaN,249,3912.223,247,3,80,7,7267,0.02,NaN,NaN,NaN
3913,3912.511727,twentyMin,14,1635602550218,34506.75,9.41,34819.237,3912505.199999988,NaN,79,207,153,248,NaN,248,3913.079,247,3,80,7,7268,0.02,NaN,NaN,NaN
3914,3913.52742,twentyMin,14,1635602551233,34516.01,9.41,34828.647,3913604,NaN,81,207,153,247,NaN,247,3914.120,247,3,80,7,7269,0.02,NaN,NaN,NaN
3915,3914.742354,twentyMin,14,1635602552448,34525.31,9.409,34838.056,3914803.5,NaN,82,208,153,247,NaN,247,3915.241,247,3,80,7,7270,0.02,NaN,NaN,NaN
3916,3915.863506,twentyMin,14,1635602553569,34534.6,9.409,34847.466,3915911.5,NaN,82,208,153,247,NaN,247,3916.253,247,3,80,7,7271,0.02,NaN,NaN,NaN
3917,3916.461693,twentyMin,14,1635602554168,34543.9,9.409,34856.875,3916516.4000000358,NaN,82,208,154,247,NaN,247,3916.980,247,3,80,7,7272,0.02,NaN,NaN,NaN
3918,3917.593902,twentyMin,14,1635602555300,34553.2,9.409,34866.284,3917608.9000000358,NaN,81,208,154,247,NaN,247,3917.970,247,3,80,7,7273,0.02,NaN,NaN,NaN
3919,3918.59399,twentyMin,14,1635602556300,34562.54,9.41,34875.693,3918613.300000012,NaN,80,209,154,248,NaN,248,3918.903,247,3,80,7,7274,0.02,NaN,NaN,NaN
3920,3919.407429,twentyMin,14,1635602557113,34571.89,9.41,34885.103,3919403.699999988,NaN,82,209,154,247,NaN,247,3919.962,247,3,80,7,7275,0.02,NaN,NaN,NaN
3921,3920.436081,twentyMin,14,1635602558142,34581.23,9.408,34894.512,3920508.9000000358,NaN,81,209,155,246,NaN,246,3921.168,247,3,80,7,7276,0.02,NaN,NaN,NaN
3922,3921.640029,twentyMin,14,1635602559346,34590.57,9.408,34903.92,3921705.699999988,NaN,81,209,155,247,NaN,247,3922.122,247,3,80,7,7277,0.02,NaN,NaN,NaN
3923,3922.855128,twentyMin,14,1635602560561,34599.92,9.409,34913.329,3922903.800000012,NaN,80,209,155,248,NaN,248,3923.131,247,3,80,7,7278,0.02,NaN,NaN,NaN
3924,3923.365944,twentyMin,14,1635602561072,34609.26,9.409,34922.738,3923404.5,NaN,81,209,154,247,NaN,247,3924.150,247,3,80,7,7279,0.02,NaN,NaN,NaN
3925,3924.593849,twentyMin,14,1635602562300,34618.6,9.41,34932.147,3924605,NaN,81,209,154,248,NaN,248,3925.189,247,3,80,7,7280,0.02,NaN,NaN,NaN
3926,3925.81045,twentyMin,14,1635602563516,34627.95,9.411,34941.557,3925804.4000000358,NaN,82,209,154,248,NaN,248,3926.147,247,3,80,7,7281,0.02,NaN,NaN,NaN
3927,3926.593942,twentyMin,14,1635602564300,34637.29,9.411,34950.968,3926603.4000000358,NaN,82,209,155,247,NaN,247,3926.923,247,3,80,7,7282,0.02,NaN,NaN,NaN
3928,3927.543423,twentyMin,14,1635602565249,34646.68,9.411,34960.378,3927604.300000012,NaN,82,210,155,248,NaN,248,3927.919,247,3,80,7,7283,0.02,NaN,NaN,NaN
3929,3928.536323,twentyMin,14,1635602566242,34656.06,9.411,34969.79,3928603.5,NaN,83,210,155,247,NaN,247,3929.040,247,3,80,7,7284,0.02,NaN,NaN,NaN
3930,3929.594268,twentyMin,14,1635602567300,34665.45,9.412,34979.201,3929604.300000012,NaN,83,210,155,248,NaN,248,3930.001,277,4,90,7,7285,0.02,NaN,NaN,NaN
3931,3930.593929,map,14,1635602568300,34674.84,9.436,34988.613,3930606.199999988,NaN,84,210,155,268,NaN,268,3930.956,307,5,100,8,7286,0.03,NaN,NaN,NaN
3932,3931.482049,map,14,1635602569188,34684.32,9.502,34998.049,3931505.600000024,NaN,92,212,155,306,NaN,306,3931.986,307,5,100,8,7287,0.03,NaN,NaN,NaN
3933,3932.70633,map,14,1635602570412,34693.84,9.565,35007.551,3932705,NaN,92,213,155,308,NaN,308,3933.061,307,5,100,8,7288,0.03,NaN,NaN,NaN
3934,3933.716437,map,14,1635602571422,34703.45,9.622,35017.116,3933709.100000024,NaN,93,215,155,308,NaN,308,3934.104,307,5,100,8,7289,0.03,NaN,NaN,NaN
3935,3934.430279,map,14,1635602572136,34713.11,9.674,35026.738,3934503.600000024,NaN,95,216,156,308,NaN,308,3935.052,307,5,100,8,7290,0.03,NaN,NaN,NaN
3936,3935.445899,map,14,1635602573152,34722.81,9.72,35036.413,3935515.800000012,NaN,95,217,156,306,NaN,306,3936.176,307,5,100,8,7291,0.03,NaN,NaN,NaN
3937,3936.665815,map,14,1635602574372,34732.55,9.762,35046.132,3936704.100000024,NaN,95,218,156,307,NaN,307,3937.076,307,5,100,8,7292,0.03,NaN,NaN,NaN
3938,3937.843867,map,14,1635602575550,34742.34,9.802,35055.894,3937917.699999988,NaN,94,219,157,308,NaN,308,3938.036,307,5,100,8,7293,0.03,NaN,NaN,NaN
3939,3938.377931,map,14,1635602576084,34752.18,9.839,35065.696,3938415.800000012,NaN,94,220,157,309,NaN,309,3938.869,307,5,100,8,7294,0.03,NaN,NaN,NaN
3940,3939.593964,map,14,1635602577300,34762.06,9.872,35075.535,3939604.4000000358,NaN,96,221,158,308,NaN,308,3939.942,307,5,100,8,7295,0.03,NaN,NaN,NaN
3941,3940.610436,map,14,1635602578316,34771.94,9.902,35085.408,3940619.300000012,NaN,98,221,159,308,NaN,308,3941.102,307,5,100,8,7296,0.03,NaN,NaN,NaN
3942,3941.839294,map,14,1635602579545,34781.86,9.929,35095.31,3941908.800000012,NaN,100,222,159,307,NaN,307,3942.104,307,5,100,8,7297,0.03,NaN,NaN,NaN
3943,3942.873491,map,14,1635602580579,34791.79,9.954,35105.238,3942913.100000024,NaN,100,222,160,308,NaN,308,3943.172,307,5,100,8,7298,0.03,NaN,NaN,NaN
3944,3943.556404,map,14,1635602581262,34801.75,9.974,35115.192,3943610.600000024,NaN,102,223,160,306,NaN,306,3944.095,307,5,100,8,7299,0.03,NaN,NaN,NaN
3945,3944.774288,map,14,1635602582480,34811.72,9.994,35125.166,3944803.699999988,NaN,102,223,161,307,NaN,307,3945.250,307,5,100,8,7300,0.03,NaN,NaN,NaN
3946,3945.784676,map,14,1635602583491,34821.74,10.014,35135.16,3945808.600000024,NaN,103,224,161,308,NaN,308,3946.039,307,5,100,8,7301,0.03,NaN,NaN,NaN
3947,3946.49779,map,14,1635602584204,34831.75,10.031,35145.174,3946504.199999988,NaN,103,224,162,308,NaN,308,3947.076,307,5,100,8,7302,0.03,NaN,NaN,NaN
3948,3947.517104,map,14,1635602585223,34841.81,10.046,35155.205,3947503.600000024,NaN,102,225,162,307,NaN,307,3948.199,307,5,100,8,7303,0.03,NaN,NaN,NaN
3949,3948.724236,map,14,1635602586430,34851.87,10.06,35165.251,3948804.100000024,NaN,103,225,163,307,NaN,307,3949.235,307,5,100,8,7304,0.03,NaN,NaN,NaN
3950,3949.868951,map,14,1635602587575,34861.93,10.073,35175.311,3949908.600000024,NaN,103,225,163,308,NaN,308,3950.091,307,5,100,8,7305,0.03,NaN,NaN,NaN
3951,3950.455864,map,14,1635602588162,34871.98,10.086,35185.384,3950509.800000012,NaN,103,225,163,308,NaN,308,3950.897,307,5,100,8,7306,0.03,NaN,NaN,NaN
3952,3951.594102,map,14,1635602589300,34882.09,10.096,35195.469,3951612.600000024,NaN,103,226,164,307,NaN,307,3951.965,307,5,100,8,7307,0.03,NaN,NaN,NaN
3953,3952.686438,map,14,1635602590392,34892.19,10.105,35205.565,3952709.5,NaN,104,226,164,307,NaN,307,3952.998,307,5,100,8,7308,0.03,NaN,NaN,NaN
3954,3953.413881,map,14,1635602591120,34902.29,10.113,35215.67,3953405.699999988,NaN,104,226,164,307,NaN,307,3954.126,307,5,100,8,7309,0.03,NaN,NaN,NaN
3955,3954.401627,map,14,1635602592107,34912.4,10.12,35225.783,3954410.199999988,NaN,104,226,165,306,NaN,306,3955.079,307,5,100,8,7310,0.03,NaN,NaN,NaN
3956,3955.617725,map,14,1635602593323,34922.5,10.128,35235.903,3955608.9000000358,NaN,103,226,165,308,NaN,308,3956.116,307,5,100,8,7311,0.03,NaN,NaN,NaN
3957,3956.841521,map,14,1635602594547,34932.65,10.135,35246.032,3956906.600000024,NaN,103,227,165,307,NaN,307,3957.272,307,5,100,8,7312,0.03,NaN,NaN,NaN
3958,3957.843958,map,14,1635602595550,34942.79,10.142,35256.166,3957905.4000000358,NaN,102,227,165,308,NaN,308,3958.230,307,5,100,8,7313,0.03,NaN,NaN,NaN
3959,3958.565316,map,14,1635602596271,34952.94,10.148,35266.308,3958603.800000012,NaN,103,227,165,308,NaN,308,3959.031,307,5,100,8,7314,0.03,NaN,NaN,NaN
3960,3959.590776,map,14,1635602597296,34963.09,10.153,35276.456,3959608.4000000358,NaN,104,227,165,307,NaN,307,3959.973,307,5,100,8,7315,0.03,NaN,NaN,NaN
3961,3960.594177,map,14,1635602598300,34973.24,10.157,35286.608,3960614.5,NaN,104,227,166,307,NaN,307,3960.967,307,5,100,8,7316,0.03,NaN,NaN,NaN
3962,3961.531694,map,14,1635602599237,34983.39,10.162,35296.765,3961615.4000000358,NaN,105,227,166,308,NaN,308,3962.003,307,5,100,8,7317,0.03,NaN,NaN,NaN
3963,3962.594192,map,14,1635602600300,34993.53,10.166,35306.927,3962604.800000012,NaN,106,227,166,308,NaN,308,3962.992,307,5,100,8,7318,0.03,NaN,NaN,NaN
3964,3963.594213,map,14,1635602601300,35003.68,10.17,35317.093,3963603.600000024,NaN,106,227,166,308,NaN,308,3963.912,307,5,100,8,7319,0.03,NaN,NaN,NaN
3965,3964.475879,map,14,1635602602182,35013.87,10.172,35327.264,3964503.600000024,NaN,108,228,167,306,NaN,306,3964.984,307,5,100,8,7320,0.03,NaN,NaN,NaN
3966,3965.48724,map,14,1635602603193,35024.07,10.174,35337.436,3965503.600000024,NaN,108,228,167,306,NaN,306,3966.022,307,5,100,8,7321,0.03,NaN,NaN,NaN
3967,3966.709364,map,14,1635602604415,35034.26,10.176,35347.609,3966704.100000024,NaN,105,228,167,307,NaN,307,3967.146,307,5,100,8,7322,0.03,NaN,NaN,NaN
3968,3967.863229,map,14,1635602605569,35044.45,10.178,35357.785,3967904,NaN,105,228,167,307,NaN,307,3968.081,307,5,100,8,7323,0.03,NaN,NaN,NaN
3969,3968.437602,map,14,1635602606143,35054.64,10.179,35367.963,3968503.699999988,NaN,105,228,168,306,NaN,306,3969.139,307,5,100,8,7324,0.03,NaN,NaN,NaN
3970,3969.64757,map,14,1635602607353,35064.84,10.181,35378.143,3969704.699999988,NaN,105,228,168,307,NaN,307,3970.067,307,5,100,8,7325,0.03,NaN,NaN,NaN
3971,3970.66325,map,14,1635602608369,35075.03,10.183,35388.324,3970704.5,NaN,104,228,168,307,NaN,307,3970.992,307,5,100,8,7326,0.03,NaN,NaN,NaN
3972,3971.371812,map,14,1635602609078,35085.22,10.183,35398.506,3971404.5,NaN,103,228,168,306,NaN,306,3971.866,307,5,100,8,7327,0.03,NaN,NaN,NaN
3973,3972.394171,map,14,1635602610100,35095.41,10.182,35408.69,3972403.300000012,NaN,102,228,168,304,NaN,304,3972.907,307,5,100,8,7328,0.03,NaN,NaN,NaN
3974,3973.83447,twentyMin,14,1635602611540,35105.61,10.183,35418.871,3973904,NaN,98,228,168,307,NaN,307,3974.161,218,3,80,5,7329,0.05,NaN,NaN,NaN
3975,3974.84135,twentyMin,14,1635602612547,35115.8,10.187,35429.055,3974904.199999988,NaN,94,228,168,309,NaN,309,3975.028,218,3,80,5,7330,0.05,NaN,NaN,NaN
3976,3975.558192,twentyMin,14,1635602613264,35125.99,10.09,35439.242,3975605.199999988,NaN,93,228,168,217,NaN,217,3976.095,218,3,80,5,7331,0.05,NaN,NaN,NaN
3977,3976.570724,twentyMin,14,1635602614276,35136.09,9.999,35449.332,3976604.699999988,NaN,93,226,168,215,NaN,215,3977.133,218,3,80,5,7332,0.05,NaN,NaN,NaN
3978,3977.791619,twentyMin,14,1635602615497,35146.11,9.919,35459.331,3977814,NaN,88,224,168,218,NaN,218,3978.257,218,3,80,5,7333,0.05,NaN,NaN,NaN
3979,3978.863662,twentyMin,14,1635602616569,35156.03,9.843,35469.25,3978903.699999988,NaN,88,222,168,217,NaN,217,3979.161,218,3,80,5,7334,0.05,NaN,NaN,NaN
3980,3979.516413,twentyMin,14,1635602617222,35165.87,9.775,35479.093,3979507.800000012,NaN,88,220,168,218,NaN,218,3980.086,218,3,80,5,7335,0.05,NaN,NaN,NaN
3981,3980.732617,twentyMin,14,1635602618438,35175.66,9.712,35488.868,3980804.9000000358,NaN,87,219,167,218,NaN,218,3981.235,218,3,80,5,7336,0.05,NaN,NaN,NaN
3982,3981.742238,twentyMin,14,1635602619448,35185.36,9.654,35498.58,3981812,NaN,87,217,167,218,NaN,218,3982.021,218,3,80,5,7337,0.05,NaN,NaN,NaN
3983,3982.454113,twentyMin,14,1635602620160,35195.01,9.6,35508.233,3982508.100000024,NaN,85,216,167,218,NaN,218,3982.969,218,3,80,5,7338,0.05,NaN,NaN,NaN
3984,3983.455712,twentyMin,14,1635602621161,35204.63,9.551,35517.834,3983509.300000012,NaN,85,215,167,218,NaN,218,3983.930,218,3,80,5,7339,0.05,NaN,NaN,NaN
3985,3984.594393,twentyMin,14,1635602622300,35214.19,9.506,35527.385,3984605.100000024,NaN,86,214,166,218,NaN,218,3984.973,218,3,80,5,7340,0.05,NaN,NaN,NaN
3986,3985.843805,twentyMin,14,1635602623550,35223.71,9.464,35536.891,3985905.699999988,NaN,86,213,166,218,NaN,218,3986.040,218,3,80,5,7341,0.05,NaN,NaN,NaN
3987,3986.410236,twentyMin,14,1635602624116,35233.19,9.425,35546.355,3986415.699999988,NaN,86,212,166,218,NaN,218,3987.130,218,3,80,5,7342,0.05,NaN,NaN,NaN
3988,3987.626897,twentyMin,14,1635602625333,35242.62,9.39,35555.78,3987711.300000012,NaN,86,211,165,218,NaN,218,3988.120,218,3,80,5,7343,0.05,NaN,NaN,NaN
3989,3988.650465,twentyMin,14,1635602626356,35252.01,9.357,35565.17,3988704.5,NaN,85,210,165,218,NaN,218,3989.158,218,3,80,5,7344,0.05,NaN,NaN,NaN
3990,3989.850372,twentyMin,14,1635602627556,35261.35,9.327,35574.527,3989905.100000024,NaN,85,209,165,218,NaN,218,3990.230,218,3,80,5,7345,0.05,NaN,NaN,NaN
3991,3990.358552,twentyMin,14,1635602628064,35270.7,9.299,35583.854,3990413.5,NaN,85,209,165,218,NaN,218,3991.146,218,3,80,5,7346,0.05,NaN,NaN,NaN
3992,3991.586304,twentyMin,14,1635602629292,35280,9.274,35593.154,3991608.4000000358,NaN,86,208,165,218,NaN,218,3992.037,218,3,80,5,7347,0.05,NaN,NaN,NaN
3993,3992.599879,twentyMin,14,1635602630306,35289.25,9.25,35602.427,3992604.300000012,NaN,86,207,165,218,NaN,218,3993.011,218,3,80,5,7348,0.05,NaN,NaN,NaN
3994,3993.594297,twentyMin,14,1635602631300,35298.5,9.228,35611.677,3993604.300000012,NaN,85,207,164,218,NaN,218,3993.927,218,3,80,5,7349,0.05,NaN,NaN,NaN
3995,3994.523146,twentyMin,14,1635602632229,35307.71,9.208,35620.906,3994607,NaN,85,206,164,218,NaN,218,3995.003,218,3,80,5,7350,0.05,NaN,NaN,NaN
3996,3995.542796,twentyMin,14,1635602633249,35316.92,9.19,35630.114,3995612.699999988,NaN,85,206,163,218,NaN,218,3995.956,218,3,80,5,7351,0.05,NaN,NaN,NaN
3997,3996.594405,twentyMin,14,1635602634300,35326.13,9.173,35639.304,3996616.300000012,NaN,85,206,163,218,NaN,218,3996.992,218,3,80,5,7352,0.05,NaN,NaN,NaN
3998,3997.844499,twentyMin,14,1635602635550,35335.29,9.158,35648.477,3997915.600000024,NaN,85,205,162,219,NaN,219,3998.063,218,3,80,5,7353,0.05,NaN,NaN,NaN
3999,3998.708123,twentyMin,14,1635602636414,35344.46,9.144,35657.635,3998704.600000024,NaN,84,205,161,218,NaN,218,3999.063,218,3,80,5,7354,0.05,NaN,NaN,NaN
4000,3999.725239,twentyMin,14,1635602637431,35353.62,9.131,35666.779,3999809.5,NaN,85,205,161,218,NaN,218,4000.107,218,3,80,5,7355,0.05,NaN,NaN,NaN
4001,4000.432033,twentyMin,14,1635602638138,35362.74,9.117,35675.91,4000514.199999988,NaN,85,204,160,217,NaN,217,4001.053,218,3,80,5,7356,0.05,NaN,NaN,NaN
4002,4001.450388,twentyMin,14,1635602639156,35371.86,9.106,35685.027,4001504.4000000358,NaN,85,204,160,218,NaN,218,4002.176,218,3,80,5,7357,0.05,NaN,NaN,NaN
